,id,artist_name,track_name,album_name,artist_genre,artist_popularity,track_popularity,artist_followers,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
698,0z9UVN8VBHJ9HdfYsOuuNf,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,The Hunger Games: Songs From District 12 And Beyond,['pop'],92,64,54280206,240067,0.3,7,-10.807,0.028,0.883,1.05e-05,0.0698,0.289,144.319,240067,4
699,416MsJxvxSKY96DCmbJIRs,James Newton Howard,The Hanging Tree,The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),"['orchestral soundtrack', 'soundtrack']",60,62,294288,218507,0.0743,9,-18.071,0.0408,0.344,3.45e-05,0.212,0.145,53.863,218507,4
700,7LVHVU3tWfcxj5aiPFEW4Q,Coldplay,Fix You,X&Y,"['permanent wave', 'pop']",86,81,36341633,295533,0.417,3,-8.74,0.0338,0.164,0.00196,0.113,0.124,138.178,295533,4
701,5qfZRNjt2TkHEL12r3sDEU,Coldplay,Everglow,A Head Full of Dreams,"['permanent wave', 'pop']",86,67,36341633,282693,0.445,4,-9.155,0.0292,0.456,0.0684,0.112,0.136,146.107,282693,4
702,7vgv8KZBSo0TPzyIWG9yzV,Ava Max,Salt,Salt,"['dance pop', 'pop']",80,2,5345644,180283,0.835,6,-3.242,0.0623,0.131,0.0,0.073,0.743,128.057,180283,4
703,5SEvxpu5ImOFOcXyeM8fbx,CHUNG HA,Dream of You (with R3HAB),Dream of You (with R3HAB),['k-pop'],60,0,1899545,192735,0.738,5,-3.894,0.0659,0.0347,2.26e-06,0.114,0.615,117.081,192735,4
704,7DnAm9FOTWE3cUvso43HhI,Ava Max,Sweet but Psycho,Heaven & Hell,"['dance pop', 'pop']",80,80,5345644,187436,0.706,1,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,187436,4
705,7mtxlSJQej3cCBXySgEjlY,Mabel,Boyfriend,Boyfriend,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",70,54,1616436,225267,0.847,11,-3.022,0.0541,0.0597,0.0,0.044,0.67,99.991,225267,4
706,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood,Youngblood (Deluxe),"['boy band', 'dance pop', 'pop', 'post-teen pop']",78,81,8598881,203418,0.854,7,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
707,3NxWJWftvkstyxvb1pZlFo,5 Seconds of Summer,Teeth,CALM,"['boy band', 'dance pop', 'pop', 'post-teen pop']",78,66,8598881,205503,0.454,3,-2.986,0.0392,0.0437,3.47e-06,0.0741,0.43,139.007,205503,4
708,6nfqlFOMiWthaOEa53uU0v,Why Don't We,Fallin’ (Adrenaline),The Good Times and The Bad Ones,"['boy band', 'dance pop', 'pop', 'post-teen pop']",72,67,3232967,216504,0.9,0,-4.504,0.119,0.0101,0.0,0.075,0.233,133.963,216504,4
709,0TMGV2zMZXOILVtQLtkI3G,Why Don't We,What Am I,Big Plans,"['boy band', 'dance pop', 'pop', 'post-teen pop']",72,64,3232967,184665,0.647,0,-4.681,0.0524,0.0687,0.0,0.104,0.368,163.862,184665,4
710,2Rb4Dey8TXM6A2R3QQaJPn,Demi Lovato,I Love Me,I Love Me,"['dance pop', 'pop', 'post-teen pop']",79,42,22586918,203672,0.554,11,-7.032,0.0543,0.00242,0.0,0.0698,0.686,150.033,203672,4
711,6HZ9VeI5IRFCNQLXhpF4bq,Icona Pop,I Love It (feat. Charli XCX),THIS IS... ICONA POP,"['candy pop', 'dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'pop dance', 'swedish electropop', 'swedish synthpop']",66,70,681609,157153,0.906,8,-2.671,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,4
712,4OkHootAlj7w9Eb2zJVlWr,TAEYEON,Into the Unknown (End Credit Version),Frozen 2 (Korean Original Motion Picture Soundtrack),['k-pop'],67,43,2480072,189120,0.749,1,-7.018,0.0778,0.0415,4.01e-05,0.17,0.352,87.1,189120,3
713,6FoI3qwCRq0el1RYKeVGSx,fromis_9,LOVE BOMB,From.9,"['k-pop', 'k-pop girl group']",57,0,719131,199966,0.932,6,-1.891,0.162,0.126,0.0,0.351,0.85,154.045,199966,4
714,630sXRhIcfwr2e4RdNtjKN,Zac Efron,Rewrite The Stars,Rewrite The Stars,"['hollywood', 'post-teen pop', 'show tunes']",67,72,745962,217440,0.619,10,-7.005,0.0386,0.0716,0.0,0.122,0.284,125.046,217440,4
715,54bFM56PmE4YLRnqpW6Tha,Billie Eilish,Therefore I Am,Therefore I Am,"['art pop', 'electropop', 'pop']",86,75,63945939,174321,0.34,11,-7.773,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
716,1nYeVF5vIBxMxfPoL0SIWg,Dua Lipa,Hallucinate,Future Nostalgia,"['dance pop', 'pop', 'uk pop']",88,71,34462295,208505,0.69,10,-5.396,0.139,0.033,0.0,0.0742,0.627,122.053,208505,4
717,1NTXoDZirbEPUjn89y1nct,FLETCHER,If I Hated You,If I Hated You,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",65,0,618462,213787,0.667,11,-6.703,0.0592,0.0104,7.99e-05,0.123,0.542,94.99,213787,4
718,1TF8rXy87zrnpBlS9TLykA,Gryffin,Cry (with John Martin),Cry (with John Martin),"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",71,52,821695,218402,0.802,1,-3.914,0.0416,0.0155,0.0,0.0706,0.51,145.135,218402,4
719,0o58NWBiVXewJNfNDKQyjw,Kelly Clarkson,I Dare You,I Dare You (Multi-Language Duets),"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show']",72,56,8850666,216107,0.719,2,-7.4,0.0368,0.0452,1.77e-05,0.109,0.435,124.034,216107,4
720,4L5FErBP8i7KLukuSBsAYd,Bazzi,Crazy,Crazy,"['dance pop', 'electropop', 'pop']",72,55,5042903,145321,0.694,6,-3.307,0.0446,0.0333,0.0,0.0786,0.577,108.897,145321,4
721,3mQwOUjViw1cpwUYugndPV,JAURIM,"스물다섯, 스물하나","Goodbye, grief.","['k-indie', 'k-rock', 'korean pop']",42,59,47184,284720,0.504,0,-6.337,0.0325,0.184,0.000373,0.149,0.15,156.904,284720,4
722,0K2guQ8Z2I3PfrkiRnfew5,JAURIM,있지,자우림,"['k-indie', 'k-rock', 'korean pop']",42,36,47184,218427,0.651,6,-6.399,0.0472,0.149,4.23e-05,0.144,0.219,166.51,218427,4
723,4gLkg28D1HCQkQemOceg4x,JAURIM,이카루스,"Goodbye, grief.","['k-indie', 'k-rock', 'korean pop']",42,26,47184,250040,0.749,0,-6.253,0.0295,0.00118,0.0484,0.154,0.298,111.962,250040,4
724,6GsUtu6tlXNkQ83wwGHKJ5,JAURIM,영원히 영원히,자우림,"['k-indie', 'k-rock', 'korean pop']",42,29,47184,236187,0.42,5,-7.665,0.0286,0.664,0.00102,0.0911,0.145,75.984,236187,4
725,7K1S7hmrK6FxwAvajBKHek,JAURIM,Peter's Song,음모론,"['k-indie', 'k-rock', 'korean pop']",42,14,47184,240000,0.677,7,-5.364,0.0268,0.155,0.0528,0.107,0.287,113.033,240000,4
726,0tBbt8CrmxbjRP0pueQkyU,Selena Gomez,Wolves,Wolves,"['dance pop', 'pop', 'post-teen pop']",80,79,35598394,197993,0.804,11,-4.614,0.0448,0.124,0.0,0.204,0.306,124.987,197993,4
727,1i3z3GR1JtLswOSJNO0BQw,Bebe Rexha,"You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")","You Can't Stop The Girl (From Disney's ""Maleficent: Mistress of Evil"")","['dance pop', 'electropop', 'pop', 'post-teen pop']",76,58,7329131,158258,0.718,7,-6.336,0.0607,0.706,0.0,0.116,0.247,151.912,158258,4
728,2WDhYlm5gBepkMZHBk0LN7,WINNER,AH YEAH,WE,"['k-pop', 'k-pop boy group']",55,0,2313459,176906,0.722,7,-5.051,0.0388,0.356,0.0,0.177,0.878,128.01,176906,4
729,35KlorpQ6LQVVslvlcu1gN,Kenshi Yonezu,Lemon,Lemon,"['anime', 'j-pop']",68,1,3878116,256107,0.661,11,-4.924,0.0268,0.366,0.0,0.354,0.446,86.983,256107,4
730,5M13MqCBVJykhVUXgjjYcX,MAISONdes,Hello/Hello,Hello/Hello,"['j-pop', 'japanese teen pop']",55,46,49076,245214,0.717,3,-4.008,0.0355,0.00738,0.0,0.203,0.406,137.995,245214,4
731,2G19DMmKrSa1IgZrY7gVZo,UNVS,Sand Castle,Sand Castle,['k-pop boy group'],20,31,18713,214653,0.745,1,-3.552,0.0573,0.207,0.0,0.248,0.489,109.926,214653,4
732,3DuDC17OWfngzNa0dyK4Nj,WOODZ,BUMP BUMP,WOOPS!,"['k-pop', 'korean r&b']",57,0,494775,182533,0.832,7,-5.308,0.0663,0.043,0.0,0.13,0.676,164.082,182533,4
733,69WpV0U7OMNFGyq8I63dcC,ENHYPEN,Given-Taken,BORDER : DAY ONE,"['anime', 'k-pop boy group']",73,72,3807919,183090,0.649,8,-4.939,0.0377,0.17,0.0,0.321,0.459,108.07,183090,4
734,6FdShjf7nA2cqEnpv1tIia,NCT U,Make A Wish (Birthday Song),NCT RESONANCE Pt. 1 - The 2nd Album,"['k-pop', 'k-pop boy group']",64,56,3560641,229400,0.795,8,-2.263,0.1,0.0632,0.0,0.0569,0.693,100.954,229400,4
735,4aceMabp5rzZYoKKXsUffr,DAY6,누군가 필요해 I Need Somebody,MOONRISE,"['k-pop', 'k-pop boy group']",63,58,2791752,218737,0.532,5,-4.759,0.0344,0.127,0.0,0.0785,0.337,184.197,218737,4
736,780nTLMKXf6kX1B2yq1dFa,DAY6,I Loved You,MOONRISE,"['k-pop', 'k-pop boy group']",63,57,2791752,234535,0.786,2,-2.242,0.0312,0.307,0.0,0.328,0.202,94.959,234535,4
737,2OpUyPEh9mq0ZSrOMRIO7S,DICKPUNKS,Addicted to TV,Addicted to TV,['korean pop'],26,37,5785,224503,0.658,9,-6.399,0.0546,0.314,0.0,0.0966,0.71,137.984,224503,4
738,0eNlFVl2PuQVfg414Z2Mbq,DICKPUNKS,1,Hello Goodbye,['korean pop'],26,18,5785,196415,0.752,0,-3.44,0.0263,0.115,1.86e-05,0.114,0.504,84.973,196415,4
739,4zcoVOaN97y4WPUUAtDu0j,BOBBY,HeartBROKEN PlaYBoY,LUCKY MAN,['k-pop'],49,35,809639,216806,0.729,5,-5.356,0.0434,0.0807,0.0,0.109,0.497,109.974,216806,4
740,4iXdQQtTXb6yUMbDv7950e,BOBBY,Let iT Go,LUCKY MAN,['k-pop'],49,35,809639,234468,0.89,10,-4.479,0.181,0.0739,0.0,0.291,0.774,187.92,234468,4
741,2qR0mMrgwO099ONpl2B0II,BOBBY,U MAD,LUCKY MAN,['k-pop'],49,52,809639,170280,0.84,11,-4.733,0.217,0.108,0.0,0.386,0.511,140.985,170280,4
742,3S4YpayAH2CV3iR5RPb7iX,BOBBY,DeViL,LUCKY MAN,['k-pop'],49,35,809639,210095,0.858,0,-4.323,0.315,0.0297,0.0,0.675,0.382,171.101,210095,4
745,0BiYJIeiAxB8OrCOm9Hgq6,SHINee,Everybody,Everybody - The 5th Mini Album,"['k-pop', 'k-pop boy group']",61,45,2724109,249292,0.92,8,-3.045,0.0685,0.0065,0.0,0.135,0.732,126.027,249292,4
746,3HgeJIKZ2eF80GedHTICDT,TWICE,HELL IN HEAVEN,Eyes wide open,"['k-pop', 'k-pop girl group']",79,13,13765617,179320,0.81,4,-3.82,0.0604,0.182,1.06e-06,0.107,0.694,105.042,179320,4
747,5VAMi3EO0cgBsBuq9Beh6Z,Tiffany Young,Run For Your Life,Run For Your Life,"['k-pop', 'korean r&b']",45,40,407771,164331,0.715,0,-5.552,0.0412,0.0168,0.0002,0.325,0.451,123.001,164331,4
748,7prrcyZc48tO9hGzdnU9aD,OH MY GIRL,WINDY DAY,WINDY DAY,"['k-pop', 'k-pop girl group']",57,42,1449338,249683,0.938,11,-3.37,0.0403,0.066,0.0,0.187,0.63,135.884,249683,4
749,2YKgKsqyRPIBXGiJdJENZp,OH MY GIRL,STEP BY STEP,PINK OCEAN,"['k-pop', 'k-pop girl group']",57,31,1449338,223559,0.811,7,-3.702,0.0494,0.0695,0.0,0.395,0.525,100.013,223559,4
750,6w93UfN5MeXXQTrVIf5V6x,Ella Mai,How (feat. Roddy Ricch),Heart On My Sleeve,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",70,70,4389179,218320,0.445,4,-8.507,0.238,0.215,0.0,0.495,0.181,94.14,218320,4
751,08SB2OtZkaliju77WYEKxk,Summer Walker,No Love (with SZA),Still Over It,"['pop', 'r&b']",77,77,3686914,231498,0.618,1,-5.825,0.19,0.17,0.0,0.293,0.517,133.876,231498,4
752,4WghJOMjDpGdlk3b8aJIgy,Kehlani,up at night (feat. justin bieber),up at night (feat. justin bieber),"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b']",75,73,5896008,182227,0.756,0,-3.852,0.0579,0.196,0.0,0.245,0.234,100.012,182227,4
753,7k0wVBW3cvV6Xmb87JikIf,Khalid,Last Call,Last Call,"['pop', 'pop r&b']",84,73,15318340,191376,0.727,5,-6.905,0.0348,0.0254,0.0113,0.107,0.286,173.972,191376,4
754,6VYBCG9nCZwUUImVqZQVet,Blxst,Every Good Girl,Before You Go,['pop rap'],75,68,307997,176851,0.937,0,-2.757,0.321,0.0457,0.0,0.151,0.46,92.916,176851,4
755,5uXO1sjZ7VbNKexKaFRna3,Daniel Caesar,Please Do Not Lean (feat. BADBADNOTGOOD),Please Do Not Lean,"['canadian contemporary r&b', 'pop', 'r&b']",76,72,3296337,240938,0.41,1,-13.444,0.0381,0.241,8.55e-06,0.167,0.46,127.972,240938,4
756,2GoXtcbzgBUrvYv6ac7zA9,Mahalia,Letter To Ur Ex,Letter To Ur Ex,"['alternative r&b', 'dance pop', 'indie anthem-folk', 'pop', 'r&b', 'uk contemporary r&b']",63,64,749647,134627,0.494,6,-7.41,0.0378,0.572,0.00068,0.129,0.283,79.955,134627,4
757,7newfXclX39UwWTw2gDswM,SZA,Tread Carefully,Ctrl (Deluxe),"['pop', 'r&b']",82,73,7910510,182069,0.249,1,-14.879,0.139,0.115,0.0,0.155,0.207,115.815,182069,4
758,1WQ7NJZssH5fPJGkEtyAzb,Dylan Carbone,Forbidden Fruit,Forbidden Fruit,[],27,41,513,124864,0.635,7,-5.732,0.0493,0.132,0.0,0.518,0.232,159.583,124864,4
759,2ZCu2xskiEBCV3y0eu0zJG,Chlöe,Treat Me,Treat Me,[],61,71,170417,149866,0.793,7,-2.518,0.0417,0.0442,2.62e-06,0.0362,0.503,94.005,149866,4
760,7rTzmiwE6lmBG8vQvBzNg7,Chris Brown,WE (Warm Embrace),WE (Warm Embrace),"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",84,67,16053567,234967,0.603,5,-6.508,0.106,0.11,0.0,0.0786,0.91,86.998,234967,4
761,3la7i4yJUIqcXPoRoo3w8d,Ella Mai,DFMU,DFMU,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",70,57,4389179,197517,0.668,6,-4.171,0.0628,0.533,0.00021,0.104,0.301,136.759,197517,4
762,3A0PSTJGCwTaYl4prQKoMD,Grace Ayre,In My Feels,In My Feels,[],9,25,48,160000,0.491,11,-6.546,0.0378,0.477,1.46e-06,0.605,0.294,81.55,160000,4
763,1IDB4GxDCGZexvddxi6RM7,SAFE,By My Side (feat. Kaash Paige),Get Home SAFE (Part 1),"['canadian hip hop', 'indie r&b', 'trap soul']",52,12,139654,116571,0.578,2,-7.277,0.221,0.394,0.0,0.719,0.582,139.971,116571,4
764,1SlGaBvTqX0gb24ouXonOo,Normani,Fair,Fair,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",68,68,1962783,184013,0.364,5,-7.81,0.0483,0.673,5.4e-05,0.105,0.4,94.098,184013,4
765,7M4fSXTAUQih72cf0FbMgA,Aaliyah,Poison,Poison (feat. The Weeknd),"['contemporary r&b', 'dance pop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",65,60,3280930,162632,0.547,1,-7.498,0.113,0.573,3e-06,0.155,0.425,90.271,162632,4
766,2A9pg9tNpIhOwfuTw7REHM,Gabriel Henrique,Heaven,Gabriel,[],32,44,3380,244382,0.699,9,-7.987,0.0763,0.633,0.000101,0.162,0.414,99.036,244382,4
767,0eijy0djcU0hDBgsSjgp1m,Anika K,Pressure,Pressure,[],10,20,200,136406,0.593,2,-10.621,0.182,0.359,0.0,0.205,0.154,127.976,136406,4
768,0GDTDoQIJPk8zKBK4r1pzK,Alicia Keys,Come For Me (Unlocked) (feat. Khalid & Lucky Daye),KEYS,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",76,56,9760459,209853,0.511,9,-7.221,0.229,0.365,8.23e-06,0.0944,0.45,140.977,209853,4
769,1MRvZ3PMsd86Kul6xINAze,Mahalia,In The Club,In The Club,"['alternative r&b', 'dance pop', 'indie anthem-folk', 'pop', 'r&b', 'uk contemporary r&b']",63,62,749647,172947,0.622,10,-7.537,0.0803,0.654,0.0,0.425,0.311,89.909,172947,4
770,39O9qxLezqqrmre1TPGRVu,Buddy,Happy Hour (feat. T-Pain),Superghetto,"['alternative r&b', 'cali rap', 'rap', 'underground hip hop']",61,59,208633,248701,0.509,1,-8.103,0.0706,0.155,6.43e-06,0.123,0.767,136.087,248701,3
771,0R3BfnrLdW13mopXeKOTQZ,Muni Long,Another,Another,"['indie r&b', 'pop', 'pop r&b', 'pop rap', 'r&b']",63,63,134216,152175,0.581,11,-5.307,0.0908,0.452,0.0,0.128,0.284,120.019,152175,4
772,3tw0o6XIJJr6vu8n69fx72,Aryeè,Spring,Spring,[],7,22,101,197848,0.531,5,-5.364,0.0523,0.431,3.45e-05,0.153,0.525,79.114,197848,4
773,3pEINn37iH5fx8TpXYNGIO,Queen Naija,Hate Our Love (with Big Sean),Hate Our Love (with Big Sean),"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",64,71,2337364,226374,0.655,2,-5.44,0.26,0.462,0.0,0.124,0.356,82.079,226374,4
774,4iN16F8JtVxG2UTzp3avGl,Bruno Mars,Smokin Out The Window,Smokin Out The Window,"['dance pop', 'pop']",86,49,41116353,197443,0.618,2,-8.529,0.0437,0.0558,0.0,0.351,0.848,82.03,197443,4
775,3Kkjo3cT83cw09VJyrLNwX,Adele,Oh My God,30,"['british soul', 'pop', 'pop soul', 'uk pop']",84,85,39082697,225149,0.725,1,-3.906,0.046,0.091,0.0,0.0264,0.55,88.098,225149,4
776,5pzEL5TSvnT36z8fnMuyJL,The Weeknd,Out of Time,Dawn FM (Alternate World),"['canadian contemporary r&b', 'canadian pop', 'pop']",91,48,45796183,214191,0.762,0,-4.467,0.0469,0.232,0.0,0.291,0.823,92.971,214191,4
777,63QC7HvgJXgH8udcfPqW7q,Ella Mai,Leave You Alone,Leave You Alone,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",70,57,4389179,209136,0.649,3,-4.524,0.0594,0.07,0.0,0.114,0.504,114.948,209136,4
778,0P11qKeHWhUy0rDPeY8dyB,Syd,Out Loud (feat. Kehlani),Broken Hearts Club,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'lgbtq+ hip hop', 'r&b']",66,65,473539,203037,0.364,6,-9.512,0.2,0.328,0.0,0.108,0.527,155.705,203037,3
779,0ZuaIYz6ToDLg54scz27ml,Mechie So Crazy,OTW,OTW,[],27,18,6622,220447,0.615,5,-6.947,0.0659,0.186,1.09e-06,0.111,0.192,159.014,220447,4
780,0IQ3KOas5wGRregqoMb9HF,Masego,Yamz,Yamz,[],67,58,1012527,245072,0.729,6,-6.389,0.0441,0.00495,2.5e-06,0.019,0.59,77.045,245072,4
781,3pIGVPZfTE7GCzT07XDcY6,Tinashe,Naturally,333 (Deluxe),"['alternative r&b', 'dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",68,59,2389200,194821,0.63,10,-5.578,0.198,0.171,0.0,0.0824,0.543,85.42,194821,4
782,3pcxxaUxAMSfz2zgetHydD,Summer Walker,Insane,Still Over It,"['pop', 'r&b']",77,70,3686914,189906,0.607,3,-8.056,0.303,0.632,0.000162,0.138,0.347,161.625,189906,4
783,1caYuDcVSxd8qZBEqzrXQk,Muni Long,Time Machine,Public Displays Of Affection,"['indie r&b', 'pop', 'pop r&b', 'pop rap', 'r&b']",63,41,134216,222096,0.534,2,-5.019,0.0398,0.0164,0.000101,0.132,0.166,87.01,222096,4
784,1LLE9B23pfEDXNDHaFUZxi,DJ G.O.D.,Toxic Love,Toxic Love,[],16,22,2308,195248,0.546,5,-4.823,0.362,0.125,0.0,0.116,0.371,75.563,195248,1
785,6ZwNOYjJ06J77YF1ggXtaT,Alex Isley,Love Again,Marigold,"['alternative r&b', 'chill r&b', 'high vibe', 'indie r&b', 'indie soul', 'neo soul', 'r&b']",56,51,108035,154800,0.458,9,-8.556,0.0677,0.814,0.000125,0.0812,0.353,99.381,154800,4
786,5c4w6QktLsSuO1gqH4YKE7,Col3trane,Bag (with Lucky Daye),Bag (with Lucky Daye),"['alternative r&b', 'indie r&b', 'indie soul', 'r&b', 'trap soul', 'uk contemporary r&b']",54,53,130126,211400,0.488,0,-7.527,0.0513,0.381,0.0,0.0746,0.502,78.043,211400,4
787,4Nk5iJrw4u7vJ6nGXosuxk,Pink Sweat$,Real Thing (feat. Tori Kelly),Pink Moon,"['bedroom soul', 'chill r&b', 'pop']",70,63,1300024,195368,0.322,1,-10.408,0.0282,0.77,3.39e-05,0.11,0.256,113.064,195368,4
788,1NhjYYcYTRywc0di98xHxf,The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",Dawn FM,"['canadian contemporary r&b', 'canadian pop', 'pop']",91,72,45796183,209778,0.623,1,-4.432,0.0302,0.345,0.0,0.588,0.198,134.943,209778,4
789,5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,I Hate U,"['pop', 'r&b']",82,81,7910510,174000,0.388,7,-9.805,0.155,0.507,0.0,0.11,0.412,106.703,174000,5
790,2qEyhtx20tSCSubM3JXhxu,Syd,CYBAH (feat. Lucky Daye),CYBAH (feat. Lucky Daye),"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'lgbtq+ hip hop', 'r&b']",66,57,473539,244139,0.467,5,-7.519,0.077,0.0537,0.000557,0.122,0.68,74.968,244139,4
791,36Cs04fKrfupan7JZPBCYS,Amber Mark,Softly,Softly,"['alternative r&b', 'indie r&b', 'indie soul', 'nyc pop']",59,44,322505,173969,0.61,5,-8.225,0.0521,0.321,1.71e-06,0.169,0.536,89.997,173969,4
792,0k4d5YPDr1r7FX77VdqWez,Doja Cat,You Right,Planet Her,"['dance pop', 'pop']",88,85,19570494,186173,0.621,8,-6.414,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173,4
793,0A7xgfdP4RKVJD95kF0dx6,Eric Bellinger,What About Us (feat. Sevyn Streeter),New Light,"['pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",64,55,737121,188852,0.645,11,-5.296,0.118,0.659,0.0,0.0966,0.439,121.795,188852,4
794,5nkxk8lRZuCioxC4x5nwXO,Ayia Gold,Blue Skies,Blue Skies,[],2,12,238,167781,0.275,2,-8.61,0.0452,0.734,0.0,0.139,0.321,142.32,167781,3
795,4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,Peaches (feat. Daniel Caesar & Giveon),Justice,"['canadian pop', 'pop']",90,87,61898503,198082,0.696,0,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,198082,4
796,5rXdRfS0EPQ5zleZ34Rs8k,The Weeknd,Is There Someone Else?,Dawn FM (Alternate World),"['canadian contemporary r&b', 'canadian pop', 'pop']",91,45,45796183,199111,0.586,9,-7.83,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
797,0tkgmjBMU6qSxolAKB3f2H,Brent Faiyaz,MERCEDES,MERCEDES,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",76,68,2337132,233070,0.619,3,-6.485,0.132,0.0951,2.62e-06,0.0716,0.519,76.285,233070,4
798,7uO85Qo1PE2zvavJuTS1I7,Khalid,Scenic Drive (feat. Ari Lennox & Smino),Scenic Drive (feat. Ari Lennox & Smino),"['pop', 'pop r&b']",84,39,15318340,249773,0.552,7,-9.109,0.0504,0.0258,0.000217,0.154,0.0778,93.467,249773,5
799,501mFwKeLnybf8JO3XL66O,Kehlani,altar,altar,"['alternative r&b', 'dance pop', 'pop', 'pop rap', 'r&b']",75,62,5896008,243091,0.854,9,-3.313,0.149,0.068,0.00285,0.166,0.797,83.823,243091,4
800,5SixeLvPsYpk7qq9lo5xYg,Chlöe,Have Mercy,Have Mercy,[],61,75,170417,148779,0.535,9,-6.434,0.0742,0.297,0.0,0.345,0.508,130.022,148779,4
801,4Gf9jMdIqSCPdyznLnoLRP,chae,On & On,On & On,[],21,31,506,237333,0.332,11,-11.818,0.0992,0.847,0.000159,0.106,0.213,104.455,237333,3
802,77z6mJeFcHlRWVfbOdBCtc,Mary J. Blige,Good Morning Gorgeous,Good Morning Gorgeous,"['dance pop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",70,59,3175081,174728,0.582,1,-6.778,0.112,0.213,0.0,0.0681,0.319,131.524,174728,3
803,18ddJHQ7CUzNBiy55L0Xjj,RealestK,WFM,WFM,[],62,12,153943,136000,0.184,1,-17.667,0.0313,0.72,0.00253,0.113,0.247,80.088,136000,4
804,3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,Good Days,"['pop', 'r&b']",82,82,7910510,279204,0.655,1,-8.37,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204,4
805,61Emqg95O9zo1GNOcyxq4Y,Giveon,For Tonight,For Tonight,"['pop', 'r&b']",77,78,2173535,193822,0.517,9,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867,193822,4
806,2vXgyN14LX2zl7JEASw242,Normani,Wild Side (feat. Cardi B),Wild Side (feat. Cardi B),"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",68,74,1962783,209476,0.576,6,-6.744,0.146,0.0249,0.0,0.104,0.315,110.095,209476,4
807,1mSdbey7RstGLY2udgXv74,WizKid,Essence (feat. Justin Bieber & Tems),Essence (feat. Justin Bieber & Tems),"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",75,69,2190501,263289,0.691,0,-5.828,0.113,0.0159,1.44e-05,0.108,0.581,103.999,263289,4
808,3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Planet Her,"['dance pop', 'pop']",88,87,19570494,210560,0.609,1,-6.509,0.0707,0.304,0.0,0.0926,0.194,130.041,210560,4
809,6G5AyiqFh1wxjKs5jQfHlS,quiohte,demons,demons,[],7,22,17,108147,0.357,5,-9.983,0.122,0.0951,0.000414,0.125,0.292,161.981,108147,4
810,6RBfz4bNLNzvt37HycN1Xf,Khalid,Present,Present,"['pop', 'pop r&b']",84,62,15318340,156376,0.514,1,-8.584,0.0327,0.00242,0.0,0.193,0.202,88.014,156376,4
811,6VFKuuqSbA1GpMEosUgTwQ,Sonder,Nobody But You,Nobody But You,"['alternative r&b', 'r&b']",61,71,380732,213214,0.299,7,-11.314,0.0366,0.742,0.0,0.359,0.364,83.872,213214,4
